time (s);air mass flow  rate (kg/s);outlet velocity (m/s) x;y;z;pressure
0.3394624624624625;-0.013494280562767743;306.1172165116691;0.0;0.0;158799.59175239922
0.33952352352352355;-0.013452390996005249;306.56323132423773;0.0;0.0;157787.93523037568
0.33958458458458457;-0.013410498298884155;307.00888011030537;0.0;0.0;156781.270344132
0.33964564564564564;-0.01336860249366595;307.4541387744716;0.0;0.0;155779.58512406264
0.3397067067067067;-0.013326703602401638;307.89898280572066;0.0;0.0;154782.8675934058
0.3397677677677678;-0.013284801646934085;308.3433872714088;0.0;0.0;153791.1057683006
0.3398288288288288;-0.013242896648900564;308.78732681118095;0.0;0.0;152804.2876578449
0.3398898898898899;-0.013200988629734975;309.2307756308058;0.0;0.0;151822.4012641526
0.33995095095095096;-0.01315907761067049;309.67370749594363;0.0;0.0;150845.43458241195
0.34001201201201203;-0.013117163612741727;310.11609572582694;0.0;0.0;149873.37560094433
0.34007307307307305;-0.01307524665678716;310.557913186871;0.0;0.0;148906.2123012619
0.3401341341341341;-0.013033326763451227;310.99913228619715;0.0;0.0;147943.9326581278
0.3401951951951952;-0.012991403953186818;311.4397249650895;0.0;0.0;146986.52463961477
0.3402562562562563;-0.012949478246257353;311.8796626923625;0.0;0.0;146033.97620716516
0.3403173173173173;-0.012907549662739028;312.3189164576528;0.0;0.0;145086.275315651
0.34037837837837837;-0.012865618222522825;312.7574567646271;0.0;0.0;144143.40991343444
0.34043943943943944;-0.012823683945316886;313.19525362411787;0.0;0.0;143205.36794242897
